,Token_id,Two categories,Hair,Clothing,Background,Mouth,Offhand,Type,Eyes,Trait_count,Ear,Neck,Headgear,Face,Special
9271,9271,F,Blue Bob,Hoodie with Bag,Off White C,Chewing,Talisman,Human,Hopeful,7,,,,,
9272,9272,M,Brown Spiky,Kimono with Jacket,Off White B,Toothpick,Bat,Human,Pensive,8,,,IKZ Baseball Cap,,
9273,9273,F,Indigo Bangs,Black Ninja Top,Off White A,Toothpick,Lantern,Human,Closed,7,,,,,
9274,9274,F,Green Half Bun,Cat Hoodie,Cool Gray,Laughing,,Human,Determined,8,,,Black Bucket Hat,,Fireflies
9275,9275,F,Blue Bob,Red Floral Kimono,Off White A,Relaxed,Leather Katana,Human,Closed,8,,,Purple Kanzashi,,
9276,9276,F,Silver Bob,Red Floral Kimono,Red,Lipstick,,Red,Amethyst,8,Corded Earbuds,Sneakers,,,
9277,9277,M,Brown Fluffy,Rain Jacket,Off White A,Toothpick,,Human,Determined,7,Cat,,,,
9278,9278,M,Blue Spiky,Light Kimono,Off White A,Pout,,Human,Closed,6,,,,,
9279,9279,F,Green Ponytail,Blue Kimono with Bow,Off White A,Frown,,Human,Calm,7,Yin Yang,,,,
9280,9280,F,Pink Pixie,Blue Qipao,Off White B,Smirk,Monkey King Staff,Human,Closed,8,,,,Bandaid,
9281,9281,M,Pink Samurai,Azuki Tech Jacket,Dark Purple,Growl,Monkey King Staff,Human,Suspicious,7,,,,,
9282,9282,M,Buzzcut,Kimono with Jacket,Dark Purple,Meh,,Human,Curious,6,,,,,
9283,9283,M,Maroon Half Bun,White Yukata,Off White C,Wheat Straw,,Human,Chill,8,,,Distressed Beanie,Reading Glasses,
9284,9284,M,Maroon Disheveled,Black T-Shirt,Off White A,Pout,Banner,Red,Chill,7,,,,,
9285,9285,F,Powder Blue Pigtails,Rain Jacket,Off White D,Toothpick,,Human,Calm,6,,,,,
9286,9286,F,Blonde Flowy,Light Armor,Off White A,Frown,Hand Seal,Human,Striking,7,,,,,
9287,9287,F,Silver Dreadlocks,Turquoise Kimono with Bow,Red,Smile,,Blue,Striking,8,,Chill Headphones,,Red Stripes Face Paint,
9288,9288,M,Blue Spiky,Red Panda T-Shirt,Off White C,Relaxed,,Human,Closed,7,,,,Eye Patch,
9289,9289,F,Maroon Half Bun,Black Hoodie,Off White A,Smirk,Water Orb,Red,Closed,9,,,,Sleep Mask,Water
9290,9290,M,Spirit Spiky,Frog Yukata,Dark Blue,Pout,Floorsweeper,Spirit,Careless,8,,,Black Bucket Hat,,
9291,9291,M,Green Half Bun,White Yukata,Off White C,Grass,Bat,Human,Focused,9,,,Backwards Cap,,Sakura
9292,9292,F,Magenta Pigtails,Cat Hoodie,Off White B,Lipstick,Hand Wrap,Human,Closed,8,,,,Blue Sunglasses,
9293,9293,F,Magenta Flowy,Bumblebee Jacket,Off White D,Relaxed,Bean Juice,Human,Daydreaming,8,,,,Lipstick Kiss,
9294,9294,F,Silver Hairband,Blue Kimono with Bow,Off White D,Smirk,Bat,Blue,Concerned,8,,,,Black Glasses,
9295,9295,F,Silver Bun,Stitched Samurai Armor,Off White C,Smoking,Gloves,Blue,Daydreaming,10,Blue Bean,Beads,Backwards Cap,,
9296,9296,F,Violet Flowy,Lavender Kimono with Bow,Off White A,Chewing,Skateboard,Human,Closed,7,,,,,
9297,9297,F,Pink Pixie,Red Hoodie,Off White B,Smile,Shuriken,Human,Amethyst,8,,,,Blush,
9298,9298,F,Indigo Ponytail,Black Ninja Top,Off White C,Frown,Fireball,Human,Closed,9,,Red Panda Headphones,,Blue Sunglasses,
9299,9299,M,Indigo Swept Back,Red Kimono,Off White A,Tactical Knife,,Human,Chill,8,Wu,Chain,,,
9300,9300,F,Magenta Pigtails,Blue Qipao,Red,Grin,Red Bean,Human,Relaxed,7,,,,,
9301,9301,M,Purple Dreadlocks,White Blazer,Dark Purple,Closed,Sakura Katana,Human,Tired,7,,,,,
9302,9302,F,Blue Hairband,Bandage Top,Red,Closed,Fan,Human,Calm,7,,,,,
9303,9303,M,Indigo Messy,Bumblebee Jacket,Off White D,Closed,Golden Fishing Rod,Human,Determined,7,,,,,
9304,9304,F,Green Ponytail,Vegan Mink Coat,Red,420,,Human,Amethyst,7,,,Yellow Kanzashi,,
9305,9305,F,Silver Bangs,Tank Top with Jacket,Cool Gray,Tactical Knife,Hand Wrap,Blue,Amethyst,8,,,,Round Blue Sunglasses,
9306,9306,M,Black Disheveled,Azuki Tech Jacket,Off White C,Pout,Fan,Human,Chill,8,,,IKZ Baseball Cap,,
9307,9307,M,Maroon Fluffy,Maroon Yukata,Off White A,Growl,,Human,Meditating,7,,,,,Smoke
9308,9308,F,Maroon Bob,Turquoise Kimono,Off White C,Grin,Banner,Red,Calm,8,,,,,Earth
9309,9309,F,Silver Pixie,Light Kimono,Off White D,Closed,Leather Katana,Human,Closed,7,,,,,
9310,9310,M,Blonde Swept Back,Black T-Shirt,Off White A,Smoking,Shuriken,Human,Closed,10,Frog,Towel,,Red Fang Face Paint,
9311,9311,F,Green Flowy,Azuki Tech Jacket,Off White D,Chewing,Banner,Human,Joyful,8,,,,Round Blue Sunglasses,
9312,9312,M,Green Spiky,Maroon Yukata,Off White A,Not Bad,Hook Sword,Human,Fire,7,,,,,
9313,9313,F,Teal Bangs,Blue Qipao,Off White A,Wheat Straw,Monk Staff,Human,Concerned,7,,,,,
9314,9314,M,Teal Messy,Vest,Off White D,Meh,,Human,Meditating,7,Skull Ear Cuffs,,,,
9315,9315,F,Violet Flowy,Lavender Kimono with Bow,Red,Grass,,Human,Ruby,7,,,IKZ Baseball Cap,,
9316,9316,F,Green Ponytail,Sloth Kimono,Off White A,Smoking,,Human,Calm,9,,Tribal Tattoo,Chef Headband,Round Purple Sunglasses,
9317,9317,F,Long Dreadlocks,Red Floral Kimono,Dark Purple,Relaxed,,Human,Concerned,7,Red Cylinder,,,,
9318,9318,F,Green Ombre Flowy,Red Ninja Top,Off White B,Relaxed,Hand Wrap,Human,Closed,8,,,,Heart Eye Patch,
9319,9319,M,Blonde Swept Back,Cat T-Shirt,Off White C,Wheat Straw,Monk Staff,Human,Lightning,8,,Towel,,,
9320,9320,M,Green Spiky,Plated Samurai Armor,Off White A,Not Bad,,Human,Careless,6,,,,,
9321,9321,F,Black Pigtails,Cat Kimono,Off White B,Smirk,,Human,Closed,7,,,,Round Blue Sunglasses,
9322,9322,F,Silver Bob,Red Hoodie,Off White B,Toothpick,,Red,Amethyst,6,,,,,
9323,9323,F,Violet Flowy,Cat Kigurumi,Off White D,Smirk,,Human,Hopeful,6,,,,,
9324,9324,F,Powder Blue Pigtails,Vest,Off White B,Frown,Coin,Human,Hopeful,7,,,,,
9325,9325,F,Black Pigtails,Cat Kimono,Red,Chewing,,Human,Pierced Eyebrow,6,,,,,
9326,9326,M,Indigo Fluffy,Blue Kimono,Off White A,Closed,Bat,Human,Pensive,8,,,Cat Beanie,,
9327,9327,M,Dreadlocks,Blue Kimono,Off White C,Smirk,Umbrella,Human,Indifferent,8,Wu,,,,
9328,9328,F,Maroon Half Bun,Sloth T-Shirt,Off White C,Laughing,Sakura Katana,Red,Calm,8,,,,Black Glasses,
9329,9329,F,Green Ombre Bangs,Black Qipao,Off White A,Bubble Gum,Katana,Blue,Striking,7,,,,,
9330,9330,F,Blonde Bun,Blue Floral Kimono,Off White A,Closed,,Human,Determined,8,Blue Fan,Beads,,,
9331,9331,F,Blonde Pixie,Turquoise Kimono,Off White B,Whistling,Fan,Human,Pierced Eyebrow,9,,,Yellow Kanzashi,Red Fang Face Paint,
9332,9332,M,Blonde Messy,Black Hoodie,Cool Gray,Grass,,Human,Chill,8,,,Black Bucket Hat,Reading Glasses,
9333,9333,F,Violet Flowy,Blue Floral Kimono,Dark Purple,Tactical Knife,Shuriken,Human,Hopeful,9,,,,Round Purple Sunglasses,Butterfly
9334,9334,F,Indigo Bangs,Light Armor,Off White C,Grin,,Human,Concerned,6,,,,,
9335,9335,F,Maroon Bun,Blue Kimono with Bow,Off White A,Relaxed,Fan,Human,Closed,9,,Beads,,Eye Patch,
9336,9336,F,Maroon Ponytail,Lavender Kimono with Bow,Cool Gray,Closed,Bat,Red,Concerned,8,Ethereum,,,,
9337,9337,M,Indigo Long,Red Perfecto Jacket,Off White B,Closed,Sakura Katana,Human,Suspicious,8,Spiked Ring,,,,
9338,9338,F,Blonde Hairband,Turquoise Kimono,Off White B,Laughing,,Human,Concerned,8,,Chill Headphones,Frog Headband,,
9339,9339,F,Brown Bangs,Light Kimono,Off White A,Smile,Banner,Human,Striking,7,,,,,
9340,9340,M,Brown Long,Suit with Turtleneck,Off White B,Face Mask,Monk Staff,Human,Lightning,7,,,,,
9341,9341,F,Pink Flowy,Turquoise Kimono,Off White C,Sleep Bubble,,Human,Closed,8,,Golden Headphones,,Eye Patch,
9342,9342,F,Pink Bangs,Red Qipao with Fur,Off White B,Grin,Bean Juice,Human,Ruby,8,,,IKZ Baseball Cap,,
9343,9343,M,Powder Blue Disheveled,Shinto Robe,Off White B,Relaxed,Katana,Human,Closed,9,Ethereum,,,Seer Eyeband,
9344,9344,M,Buzzcut,Frog T-Shirt,Red,Chuckle,Coin,Human,Pensive,8,,,Pointy Straw Hat,,
9345,9345,F,Silver Pixie,Turquoise Kimono with Bow,Off White C,Frown,Coin,Blue,Hopeful,9,Red Spiked Ring,Sloth Headphones,,,
9346,9346,F,Indigo Ponytail,Vegan Mink Coat,Dark Blue,Relaxed,Bokken,Human,Red,9,Blue Cylinder,,,,Fox Fire
9347,9347,F,Orange Pixie,Turquoise Kimono,Off White C,Chewing,Bat,Human,Concerned,7,,,,,
9348,9348,M,Silver Spiky,Matsuri Happi,Off White C,Toothpick,,Human,Pensive,7,,,IKZ Baseball Cap,,
9349,9349,M,Brown Fluffy,Vegan Mink Coat,Off White D,Growl,Sakura Katana,Human,Curious,8,,Tribal Tattoo,,,
9350,9350,M,Indigo Swept Back,Suikan,Off White A,Chuckle,Floorsweeper,Human,Closed,8,,Chill Headphones,,,
9351,9351,M,Indigo Disheveled,Red Panda Yukata,Off White B,Chuckle,Bat,Human,Tired,8,,,,Red Stripes Face Paint,
9352,9352,F,Blonde Bun,Red Ninja Top,Off White B,Smile,Bean Juice,Human,Closed,9,Yellow Fan,,,Kabuki Facepaint,
9353,9353,F,Powder Blue Pigtails,White Qipao with Fur,Dark Blue,Tongue Out,Leather Katana,Human,Ruby,8,,,Straw Hat,,
9354,9354,F,Purple Pigtails,White Qipao with Fur,Off White D,Laughing,Monk Staff,Human,Closed,9,,,Ayaigasa,Ji Eyeband,
9355,9355,M,Indigo Messy,White Blazer,Off White C,Toothpick,Bean Juice,Human,Careless,7,,,,,
9356,9356,F,Maroon Bun,Red Ninja Top,Dark Purple,Toothpick,Fan,Human,Relaxed,9,,,,Round Blue Sunglasses,Butterfly
9357,9357,F,Maroon Ponytail,Frog Hoodie,Off White C,Grass,,Human,Amethyst,7,Ear Cuffs,,,,
9358,9358,M,Brown Spiky,Fur Hoodie,Off White B,Whistling,Banner,Human,Tired,8,,,,Eye Scar,
9359,9359,M,Maroon Disheveled,Black Blazer,Off White C,Chuckle,Talisman,Human,Tired,10,,Chain,Broken Straw Hat,Red Bandana,
9360,9360,F,Teal Bangs,Archer,Red,Smirk,,Human,Closed,6,,,,,
9361,9361,F,Pink Hairband,Blue Bomber,Off White A,Smile,Sakura Katana,Human,Ruby,9,,Chill Headphones,Red Panda Baseball Cap,,
9362,9362,F,Black Bangs,Red Perfecto Jacket,Cool Gray,Relaxed,Coin,Human,Ruby,9,,,,Clear Glasses,Sakura
9363,9363,M,Black Disheveled,Azuki Sweater,Off White C,Smoking,Sake,Human,Curious,8,,Frog Headphones,,,
9364,9364,F,Purple Pigtails,Tank Top with Jacket,Red,Smile,Floorsweeper,Human,Ruby,9,,,Horns,Kabuki Facepaint,
9365,9365,F,Green Ponytail,Red Floral Kimono,Off White C,Grin,Zanbato,Human,Amethyst,8,,,Purple Kanzashi,,
9366,9366,F,Silver Pixie,Azuki Track Jacket,Off White D,Laughing,Blue Bean,Human,Concerned,7,,,,,
9367,9367,F,Black Bangs,Red Panda Hoodie,Off White A,Relaxed,Fan,Human,Closed,10,,Towel,Sandogasa,Eye Patch,
9368,9368,F,Silver Bob,Vegan Mink Coat,Off White C,Tongue Out,Katana,Human,Amethyst,8,,,,Bandaid,
9369,9369,M,Teal Messy,Denim Jacket,Off White A,Gaiter,Water Orb,Human,White,8,,,,,Water
9370,9370,F,Black Pigtails,Blue Qipao,Off White D,Closed,Golden Bean,Human,Closed,8,,,,Ji Eyeband,
9371,9371,F,Indigo Ponytail,Turquoise Kimono with Bow,Off White B,Smile,Hook Sword,Human,Relaxed,7,,,,,
9372,9372,F,Brown Flowy,Tank Top with Jacket,Off White C,Frown,Bat,Human,Daydreaming,7,,,,,
9373,9373,M,Blue Spiky,Shinto Robe,Off White C,Meh,Sake,Human,Pierced Eyebrow,8,,,,Bandaid,
9374,9374,M,Purple Spiky,Shinto Robe,Dark Purple,Stubble,Fan,Human,White,8,,Beads,,,
9375,9375,M,Green Teal Long,Fur Hoodie,Off White D,Meh,Katana,Human,Pensive,7,,,,,
9376,9376,F,Magenta Flowy,White Qipao with Fur,Off White D,Gaiter,Boombox,Human,Ruby,9,,,,Eye Scar,Earth
9377,9377,F,Magenta Flowy,Red Hoodie,Off White D,Grin,Floorsweeper,Human,Joyful,7,,,,,
9378,9378,F,Blue Bob,Light Armor,Cool Gray,Face Mask,Banner,Human,Determined,7,,,,,
9379,9379,F,Teal Hairband,Blue Bomber,Cool Gray,Smile,Gloves,Human,Concerned,9,,Chill Headphones,,,Fireflies
9380,9380,F,Black Bangs,Black Qipao,Off White B,Relaxed,Hand Seal,Human,Concerned,7,,,,,
9381,9381,F,Blonde Hairband,Red Qipao with Fur,Red,Grass,Lantern,Human,Daydreaming,8,,,,Bandaid,
9382,9382,M,Indigo Swept Back,Black Blazer,Off White D,Toothpick,Lantern,Human,Careless,9,,Chain,IKZ Baseball Cap,,
9383,9383,F,Indigo Bangs,Camo Tech Jacket,Off White A,Laughing,Bat,Human,Concerned,8,,,Purple Kanzashi,,
9384,9384,M,Blue Spiky,Red Kimono,Dark Blue,Not Bad,Shinai,Human,Indifferent,10,,Chain,,Eye Scar,Fox Fire
9385,9385,M,Green Spiky,Black Bomber,Off White A,Relaxed,Leather Katana,Human,Chill,8,Corded Earbuds,,,,
9386,9386,F,Blue Hairband,Red Ninja Top,Dark Blue,Closed,Guitar,Human,Striking,10,,Zen Headphones,,Bandaid,Fox Fire
9387,9387,M,Blue Nightshade Half Bun,Azuki Tech Jacket,Off White D,Stubble,Umbrella,Human,Careless,8,,,,Bandaid,
9388,9388,M,Purple Spiky,Fur Hoodie,Dark Purple,Not Bad,,Human,Curious,9,,,Chef Headband,Black Glasses,Butterfly
9389,9389,F,Blonde Hairband,Red Floral Kimono,Off White A,Lipstick,Leather Katana,Human,Calm,8,,Chill Headphones,,,
9390,9390,F,Purple Pigtails,Turquoise Kimono with Bow,Red,Chewing,Floorsweeper,Human,Striking,10,,Beads,Sandogasa,Black Glasses,
9391,9391,F,Blue Bun,Cat Kimono,Off White B,Relaxed,Talisman,Human,Determined,8,Red Tassel,,,,
9392,9392,M,Blonde Swept Back,Camo Hoodie,Off White C,Smoking,Bat,Human,Bored,7,,,,,
9393,9393,M,Indigo Long,Green Yukata,Off White B,Grass,,Human,Pensive,7,,,IKZ Baseball Cap,,
9394,9394,F,Indigo Pixie,Light Armor,Off White B,Chewing,Lightning Orb,Human,Glowing,8,,,Pointy Straw Hat,,
9395,9395,M,Indigo Disheveled,White Yukata,Dark Blue,Wheat Straw,,Human,Curious,10,Dragon,Sloth Headphones,Sloth Baseball Cap,,Fox Fire
9396,9396,M,Maroon Short Spiky,White T-Shirt,Cool Gray,Meh,Banner,Human,Tired,9,,,Horns,Clear Glasses,
9397,9397,F,Violet Flowy,Turquoise Kimono,Off White C,Grin,,Human,Hopeful,7,,,Newsboy Cap,,
9398,9398,M,Brown Samurai,Hoshi Jacket,Red,Closed,Lantern,Human,Bored,9,Wireless Earbuds,,,Red Stripes Face Paint,
9399,9399,F,Black Pigtails,Hawaiian Shirt,Off White B,Smirk,Lightning Orb,Human,Amethyst,7,,,,,
9400,9400,M,Dreadlocks,Azuki Tech Jacket,Red,Pout,,Human,Careless,9,Square Stud,,Chef Headband,,Earth
9401,9401,F,Silver Bob,Hoshi Jacket,Off White C,Smile,,Red,Closed,8,,,Ayaigasa,Eye Patch,
9402,9402,M,Brown Spiky,Green Yukata,Off White D,420,Golden Kanabo,Human,Indifferent,9,,,Sloth Mask,Red Fang Face Paint,
9403,9403,F,Blonde Pixie,Pink Oversized Kimono,Off White B,Frown,Fan,Human,Amethyst,9,,Zen Headphones,Horns,,
9404,9404,F,Pink Hairband,Light Kimono,Dark Blue,Toothpick,Golden Bean,Human,Closed,9,,,Ayaigasa,,Lightning
9405,9405,F,Brown Bangs,Red Ninja Top,Dark Purple,420,,Human,Closed,8,,,Distressed Beanie,,Butterfly
9406,9406,M,Green Samurai,Fur Hoodie,Off White D,Grass,Bat,Human,Closed,10,Chill,,IKZ Baseball Cap,Sleep Mask,
9407,9407,M,Maroon Short Spiky,Blue Kimono,Off White D,Wheat Straw,,Human,Curious,7,Sword,,,,
9408,9408,M,Teal Messy,Black Kimono,Off White A,Closed,,Human,Closed,8,Red Spiked Ring,,,Eye Patch,
9409,9409,F,Silver Pixie,Hoodie with Bag,Off White D,Face Mask,Monk Staff,Red,Determined,7,,,,,
9410,9410,M,Indigo Disheveled,Green Yukata,Cool Gray,Not Bad,Sakura Katana,Human,Closed,8,,,,Ji Eyeband,
9411,9411,F,Maroon Bun,Red Qipao with Fur,Off White D,Grass,Katana,Red,Daydreaming,10,,Chill Headphones,Yellow Kanzashi,Eye Scar,
9412,9412,F,Teal Hairband,Tank Top,Off White C,Relaxed,,Human,Striking,8,,,Sloth Baseball Cap,Bandaid,
9413,9413,F,Blonde Bun,Red Panda Hoodie,Off White A,Laughing,,Human,Amethyst,7,Blue Cylinder,,,,
9414,9414,F,Teal Bob,Camo Hoodie,Off White A,Laughing,Fishing Rod,Human,Relaxed,7,,,,,
9415,9415,M,Black Pink Long,Stitched Samurai Armor,Off White C,Smirk,,Human,Curious,6,,,,,
9416,9416,F,Maroon Ponytail,Red Panda Kimono,Off White A,Scroll,Fireball,Human,Fire,10,Red Panda,Red Panda Headphones,Red Panda Headband,,
9417,9417,F,Silver Bun,Vest,Off White A,Grin,Katana,Human,Calm,9,,,Yellow Kanzashi,Red Stripes Face Paint,
9418,9418,M,Brown Messy,White T-Shirt,Off White B,Toothpick,Hook Sword,Human,Suspicious,8,,,,,Sakura
9419,9419,F,Maroon Bob,Hoodie,Off White A,Frown,,Human,Calm,9,,Choker,Red Panda Baseball Cap,Red Stripes Face Paint,
9420,9420,F,Maroon Bun,Red Qipao with Fur,Off White C,Toothpick,Katana,Human,Amethyst,10,Blue Fan,Koi Tattoo,Broken Straw Hat,,
9421,9421,F,Brown Ponytail,Cat T-Shirt,Off White B,Closed,Coin,Human,Determined,7,,,,,
9422,9422,F,Blonde Bun,Turquoise Kimono,Off White B,Smirk,Sakura Katana,Human,Striking,7,,,,,
9423,9423,F,Indigo Ponytail,Turquoise Kimono with Bow,Off White B,Smile,Fireball,Human,Joyful,7,,,,,
9424,9424,M,Brown Half Bun,Green Yukata,Off White A,Smoking,Lantern,Human,Closed,7,,,,,
9425,9425,F,Green Flowy,Azuki Track Jacket,Off White C,Closed,Umbrella,Human,Concerned,9,Spiked Ring,,Red Panda Beanie,,
9426,9426,F,Brown Ponytail,Black Tech Jacket,Cool Gray,Grin,Banner,Human,Daydreaming,8,,,,,Fireflies
9427,9427,M,Orange Short Spiky,Maroon Yukata,Off White D,Wheat Straw,Kanabo,Human,Curious,7,,,,,
9428,9428,F,Maroon Bob,Camo Hoodie,Dark Blue,Closed,Banner,Human,Concerned,7,,,,,
9429,9429,F,Orange Pixie,Blue Bomber,Off White C,Smile,Bean Juice,Human,Calm,7,,,,,
9430,9430,M,Indigo Fluffy,Red Perfecto Jacket,Cool Gray,Tactical Knife,Fan,Human,Bored,9,,,Beret,Blue Sunglasses,
9431,9431,F,Maroon Ponytail,Blue Kimono with Bow,Off White D,Grin,,Human,Closed,6,,,,,
9432,9432,F,Maroon Half Bun,Rain Jacket,Off White C,Laughing,Bat,Human,Relaxed,8,,,,Kabuki Facepaint,
9433,9433,F,Silver Ponytail,Blue Floral Kimono,Off White C,Tongue Out,Coin,Human,Calm,7,,,,,
9434,9434,F,Green Flowy,Red Ninja Top,Off White A,Grass,Shinai,Human,Concerned,10,Red Spiked Ring,Towel,Purple Kanzashi,,
9435,9435,M,Green Spiky,Azuki Tech Jacket,Off White D,Wheat Straw,,Human,Meditating,8,Chill,,,Round Purple Sunglasses,
9436,9436,F,Indigo Pixie,Tank Top with Jacket,Off White A,Grass,Leather Katana,Human,Hopeful,8,,,,Red Fang Face Paint,
9437,9437,M,Long Dreadlocks,Red Kimono,Off White A,Relaxed,Zanbato,Human,Closed,9,,Chain,,Blue Sunglasses,
9438,9438,F,Blonde Pixie,Tank Top with Jacket,Off White C,Tactical Knife,Coin,Human,Hopeful,10,Chill,Koi Tattoo,,Black Glasses,
9439,9439,F,Blonde Flowy,Vegan Mink Coat,Off White D,Closed,Coin,Human,Daydreaming,8,,,IKZ Baseball Cap,,
9440,9440,M,Black Fluffy,Kimono with Straw Hat,Off White C,Relaxed,Hook Sword,Human,Closed,8,,,,Black Glasses,
9441,9441,M,Orange Samurai,Shinto Robe,Off White D,Closed,,Human,Careless,8,Sakura,Towel,,,
9442,9442,F,Green Pigtails,Denim Jacket,Off White D,Lipstick,Bokken,Human,Calm,9,,,Distressed Beanie,Clear Glasses,
9443,9443,F,Teal Bob,Blue Bomber,Off White C,Closed,Sake,Human,Daydreaming,7,,,,,
9444,9444,F,Blue Nightshade Half Bun,Vegan Mink Coat,Off White A,Chewing,Umbrella,Human,Determined,8,,,Black Bucket Hat,,
9445,9445,M,Orange Swept Back,Bloody Bomber,Off White A,Whistling,Fan,Human,Closed,8,,,,Seer Eyeband,
9446,9446,F,Spirit Ponytail,Hoodie,Dark Blue,Lipstick,,Spirit,Striking,8,,Choker,,,Earth
9447,9447,M,Purple Spiky,Tank Top,Off White A,Bubble Gum,Shuriken,Human,White,8,,,Cowboy Hat,,
9448,9448,F,Blue Half Bun,Red Panda T-Shirt,Red,Whistling,Fan,Human,Hopeful,8,,,,Bandaid,
9449,9449,M,Blonde Short Spiky,Denim Jacket,Off White D,Tactical Knife,,Human,Chill,6,,,,,
9450,9450,F,Silver Ponytail,Blue Floral Kimono,Off White A,Scroll,,Human,Ruby,8,Stud,,,Eye Scar,
9451,9451,M,Black Disheveled,Black Blazer,Off White A,Smoking,Floorsweeper,Human,Careless,8,,Chain,,,
9452,9452,M,Green Samurai,Black Perfecto Jacket,Off White A,Long Stubble,,Human,Tired,7,,,,Round Purple Sunglasses,
9453,9453,M,Magenta Messy,Dress Shirt,Off White A,Toothpick,Shinai,Red,Closed,9,,,Horns,Eye Patch,
9454,9454,F,Silver Bun,Cat Kimono,Off White C,Smile,,Blue,Striking,6,,,,,
9455,9455,M,Black Disheveled,Brown Yukata,Off White C,Growl,,Human,Meditating,7,Dragon,,,,
9456,9456,M,Brown Messy,Maroon Yukata,Off White D,Pout,Hand Wrap,Human,Closed,7,,,,,
9457,9457,M,Gray Samurai,Maroon Yukata,Off White B,420,Gloves,Blue,Meditating,8,,Frog Headphones,,,
9458,9458,M,Silver Disheveled,Green Yukata,Off White C,Smoking,Bean Juice,Blue,Suspicious,7,,,,,
9459,9459,F,Maroon Bob,Hoodie with Bag,Off White B,Relaxed,Bokken,Human,Daydreaming,8,,,,Eye Scar,
9460,9460,F,Maroon Ponytail,Frog T-Shirt,Off White D,Chewing,Water Orb,Human,Calm,8,,Koi Tattoo,,,
9461,9461,F,Maroon Bob,Blue Floral Kimono,Off White C,Closed,Hand Wrap,Human,Closed,8,,,,Sleep Mask,
9462,9462,M,Powder Blue Swept Back,Green Yukata,Off White B,Stubble,,Human,Bored,6,,,,,
9463,9463,M,Blue Short Spiky,Alpine Jacket,Off White B,Face Mask,Fan,Human,Pensive,7,,,,,
9464,9464,M,Indigo Messy,Rain Jacket,Off White C,Smirk,,Human,Closed,6,,,,,
9465,9465,F,Silver Bun,Red Floral Kimono,Off White D,Sleep Bubble,Shuriken,Blue,Closed,8,Chill,,,,
9466,9466,M,Teal Messy,Maroon Yukata,Off White C,Chuckle,Bat,Human,Tired,7,,,,,
9467,9467,M,Silver Spiky,White Layered Yukata,Off White D,Chuckle,Skateboard,Human,Meditating,9,,,Broken Straw Hat,Blue Sunglasses,
9468,9468,M,Buzzcut,Black Blazer,Off White D,Not Bad,Katana,Blue,Chill,10,Chill,Chain,Chef Headband,,
9469,9469,M,Brown Disheveled,Black Yukata,Off White A,Not Bad,Banner,Human,Closed,10,Small Hoop,Chill Headphones,,Ji Eyeband,
9470,9470,F,Purple Bun,Light Armor,Cool Gray,Grass,,Human,Amethyst,6,,,,,
9471,9471,M,Orange Samurai,Camo Tech Jacket,Off White C,Closed,Banner,Human,Closed,9,Blue Fan,,,Sleep Mask,
9472,9472,M,Maroon Short Spiky,Blue Kimono,Off White D,Chuckle,Coin,Human,Tired,9,,,Cowboy Hat,,Smoke
9473,9473,M,Black Disheveled,Green Yukata,Off White A,Wheat Straw,Kanabo,Human,Suspicious,9,,Tribal Tattoo,Sandogasa,,
9474,9474,M,Magenta Long,Black Bomber,Off White B,Smirk,Coin,Human,Closed,8,,,,Ji Eyeband,
9475,9475,M,Brown Long,Fur Hoodie,Off White C,Meh,Golden Boombox,Human,Careless,9,Ethereum,Tribal Tattoo,,,
9476,9476,M,Indigo Messy,Red Perfecto Jacket,Off White D,Toothpick,Sake,Human,Chill,7,,,,,
9477,9477,F,Maroon Ponytail,Bumblebee Jacket,Off White A,Whistling,,Red,Closed,9,Blue Fan,,Cat Ears,Seer Eyeband,
9478,9478,F,Teal Bangs,Black Hoodie,Red,Toothpick,,Human,Concerned,7,,,Distressed Beanie,,
9479,9479,F,Powder Blue Pigtails,Light Armor,Off White A,Wheat Straw,,Human,Pierced Eyebrow,6,,,,,
9480,9480,M,Maroon Short Spiky,White T-Shirt,Off White C,Not Bad,Zanbato,Human,Careless,8,,,Broken Straw Hat,,
9481,9481,M,Green Samurai,Fur Hoodie,Off White D,Smirk,,Human,Pierced Eyebrow,7,,,,Kabuki Facepaint,
9482,9482,F,Green Ponytail,Blue Bikini,Off White A,Lipstick,Sake,Human,Daydreaming,7,,,,,
9483,9483,M,Magenta Messy,Blue Bomber,Off White D,Toothpick,Golden Ticket,Red,Determined,9,Sakura,,,Red Stripes Face Paint,
9484,9484,F,Blonde Pixie,Vegan Mink Coat,Off White A,Smile,Banner,Human,Daydreaming,8,,Tribal Tattoo,,,
9485,9485,M,Teal Long,Kimono with Straw Hat,Off White D,Pout,,Human,Focused,8,Ear Cuffs,,,Eye Scar,
9486,9486,F,Magenta Flowy,Hoshi Jacket,Off White D,Chewing,Skateboard,Human,Daydreaming,8,,,Sloth Baseball Cap,,
9487,9487,F,Green Ombre Bangs,Frog T-Shirt,Cool Gray,Laughing,Zanbato,Blue,Hopeful,9,,,Straw Hat,Bandaid,
9488,9488,F,Maroon Ponytail,Black Qipao,Off White A,Smirk,Lantern,Human,Joyful,9,Red Tassel,Koi Tattoo,,,
9489,9489,F,Blue Hairband,Turquoise Kimono with Bow,Off White A,Lipstick,,Human,Daydreaming,6,,,,,
9490,9490,M,Blonde Messy,White Hoodie,Off White C,Relaxed,Kanabo,Human,Pensive,7,,,,,
