,Token_id,Trait_count,Trait_list
7830,7830,8,"['Red', 'Horns', 'Chill', 'Scroll', 'Azuki Track Jacket', 'Careless', 'Human', 'Black Fluffy']"
7831,7831,8,"['Ayaigasa', 'Corded Earbuds', 'Off White B', 'Bloody Bomber', 'Long Stubble', 'Human', 'Blonde Swept Back', 'Closed']"
7832,7832,9,"['Silver Disheveled', 'Shinai', 'Backwards Cap', 'Black Yukata', 'Off White D', 'Grass', 'Human', 'Eye Patch', 'Closed']"
7833,7833,7,"['Chill', 'Off White D', 'Bloody Bomber', 'Human', 'Dragon', 'Black Disheveled', 'Closed']"
7834,7834,6,"['Smile', 'Red Ninja Top', 'Ruby', 'Off White D', 'Blonde Bob', 'Human']"
7835,7835,6,"['Off White D', 'Concerned', 'Lipstick', 'Cat Kigurumi', 'Human', 'Brown Ponytail']"
7836,7836,7,"['Smirk', 'Red Perfecto Jacket', 'Off White A', 'Suspicious', 'Round Blue Sunglasses', 'Human', 'Blonde Long']"
7837,7837,7,"['Maroon Yukata', 'Brown Disheveled', 'Focused', 'Off White A', 'Not Bad', 'Human', 'Hand Seal']"
7838,7838,8,"['Bandaid', 'Brown Disheveled', 'Suspicious', 'Sakura Katana', 'Off White D', 'Vest', 'Human', 'Chuckle']"
7839,7839,7,"['Off White A', 'Camo Tech Jacket', 'Purple Bun', 'Fire', 'Human', 'Boombox', 'Closed']"
7840,7840,6,"['Relaxed', 'Ruby', 'Off White D', 'Frog Kigurumi', 'Human', 'Green Ombre Bangs']"
7841,7841,8,"['Tank Top', 'Closed', 'Orange Samurai', 'Katana', 'Off White B', 'Not Bad', 'Human', 'IKZ Baseball Cap']"
7842,7842,10,"['Red', 'Silver Pixie', 'Chewing', 'Azuki Tech Jacket', 'Fire', 'Fireball', 'Human', 'Small Hoop', 'Red Fang Face Paint', 'Determined']"
7843,7843,7,"['Brown Bangs', 'Red Hoodie', 'Joyful', 'Off White D', 'Bubble Gum', 'Bat', 'Human']"
7844,7844,8,"['Skull Ear Cuffs', 'Red Ninja Top', 'Red', 'Daydreaming', 'Katana', 'Off White B', 'Maroon Ponytail', 'Closed']"
7845,7845,7,"['Yellow Bikini', 'Shinai', 'Ruby', 'Grin', 'Purple Bun', 'Off White C', 'Human']"
7846,7846,7,"['Off White A', 'Denim Jacket', 'Sakura', 'Pink Hairband', 'Frown', 'Calm', 'Human']"
7847,7847,9,"['Red', 'Smirk', 'Maroon Yukata', 'Magenta Long', 'Coin', 'Sleep Mask', 'Human', 'Cowboy Hat', 'Closed']"
7848,7848,8,"['Meh', 'Off White A', 'Long Dreadlocks', 'Brown Yukata', 'Frog Baseball Cap', 'Monkey King Staff', 'Careless', 'Human']"
7849,7849,7,"['Red', 'Red Ninja Top', 'Heart Eye Patch', 'Human', 'Silver Hairband', 'Closed', 'Closed']"
7850,7850,8,"['Teal Bun', 'Bean Juice', 'Smile', 'Turquoise Kimono', 'Distressed Beanie', 'Off White C', 'Human', 'Closed']"
7851,7851,6,"['Relaxed', 'Blonde Hairband', 'Off White B', 'Bloody Bomber', 'Human', 'Relaxed']"
7852,7852,7,"['Pink Bangs', 'Water Orb', 'Tank Top with Jacket', 'Frown', 'Off White C', 'Human', 'Relaxed']"
7853,7853,8,"['Rain Jacket', 'Smirk', 'Frog Baseball Cap', 'Off White C', 'Black Bangs', 'Human', 'Relaxed', 'Red Fang Face Paint']"
7854,7854,7,"['Chewing', 'Off White B', 'Blonde Flowy', 'Leather Katana', 'Calm', 'Human', 'Light Armor']"
7855,7855,7,"['Meh', 'Brown Spiky', 'Focused', 'Off White B', 'Cat Yukata', 'Human', 'Chill Headphones']"
7856,7856,6,"['Sloth Yukata', 'Curious', 'Wheat Straw', 'Off White C', 'Brown Samurai', 'Human']"
7857,7857,7,"['Smirk', 'Blue Half Bun', 'Off White D', 'Sakura Katana', 'Human', 'Tank Top', 'Determined']"
7858,7858,7,"['Green Flowy', 'Shinai', 'Joyful', 'Off White D', 'Tank Top with Jacket', 'Human', 'Face Mask']"
7859,7859,8,"['Sneakers', 'Off White D', 'Grass', 'Hoop', 'Human', 'Amethyst', 'Light Kimono', 'Brown Ponytail']"
7860,7860,7,"['Kimono with Jacket', 'Suspicious', 'Off White D', 'Maroon Disheveled', 'Leather Katana', 'Human', 'Closed']"
7861,7861,8,"['Umbrella', 'Indifferent', 'Off White A', 'Teal Messy', 'Not Bad', 'Human', 'IKZ Baseball Cap', 'Light Kimono']"
7862,7862,7,"['Ruby', 'Grin', 'Maroon Bun', 'Off White C', 'Lightning Orb', 'Cat Kigurumi', 'Human']"
7863,7863,10,"['Maroon Short Spiky', 'Focused', 'Round Purple Sunglasses', 'Bumblebee Jacket', 'Off White D', 'Growl', 'Sakura Katana', 'Human', 'Small Hoop', 'Tribal Tattoo']"
7864,7864,9,"['Frog Mask', 'Orange Short Spiky', 'Relaxed', 'Off White B', 'Beads', 'Green Yukata', 'Human', 'Seer Eyeband', 'Closed']"
7865,7865,9,"['Relaxed', 'Yin Yang', 'Blue Bomber', 'Off White C', 'Human', 'Banner', 'Blue Samurai', 'Eye Patch', 'Closed']"
7866,7866,7,"['Off White A', 'Laughing', 'Blonde Hairband', 'Blue Floral Kimono', 'Skateboard', 'Human', 'Hopeful']"
7867,7867,9,"['Joyful', 'Off White D', 'Blonde Flowy', 'Whistling', 'Leather Katana', 'Sloth Baseball Cap', 'Blue Qipao', 'Human', 'Blush']"
7868,7868,7,"['Closed', 'Off White D', 'Whistling', 'Lantern', 'Human', 'White Layered Yukata', 'Teal Messy']"
7869,7869,7,"['Off White A', 'Black Pigtails', 'Concerned', 'Skateboard', 'Vegan Mink Coat', 'Human', 'Closed']"
7870,7870,7,"['Laughing', 'Azuki Track Jacket', 'Off White C', 'Brown Ponytail', 'Human', 'Dragon', 'Striking']"
7871,7871,6,"['Wheat Straw', 'Off White A', 'Denim Jacket', 'Magenta Messy', 'Human', 'Closed']"
7872,7872,8,"['Golden Shuriken', 'Smirk', 'Chill', 'Matsuri Happi', 'Newsboy Cap', 'Off White D', 'Blue Short Spiky', 'Human']"
7873,7873,8,"['Cool Gray', 'Red Panda Mask', 'Suspicious', 'Coin', 'Green Yukata', 'Not Bad', 'Human', 'Blonde Long']"
7874,7874,6,"['Cool Gray', 'Teal Hairband', 'Wheat Straw', 'Joyful', 'Red Floral Kimono', 'Human']"
7875,7875,7,"['Teal Bun', '420', 'Closed', 'Off White D', 'Heart Eye Patch', 'Human', 'Hoodie with Bag']"
7876,7876,7,"['Smirk', 'Katana', 'Off White B', 'Cat Hoodie', 'Black Bangs', 'Human', 'Striking']"
7877,7877,7,"['Smoke', 'Off White A', 'Blue Bob', 'Red', 'Whistling', 'Vest', 'Human']"
7878,7878,7,"['Clear Glasses', 'Dress Shirt', 'Tongue Out', 'Red', 'Off White B', 'Silver Hairband', 'Closed']"
7879,7879,9,"['Frog Yukata', 'Off White A', 'Scroll', 'Blue Short Spiky', 'Yellow Fan', 'Lantern', 'Human', 'Seer Eyeband', 'Closed']"
7880,7880,7,"['Red Panda Hoodie', 'Red', 'Maroon Half Bun', 'Off White D', 'Gaiter', 'Relaxed', 'Red Panda Baseball Cap']"
7881,7881,7,"['Closed', 'Lavender Kimono with Bow', 'Purple Bangs', 'Off White A', 'Grin', 'Human', 'Heart Eye Patch']"
7882,7882,8,"['Closed', 'Orange Pixie', 'Light Kimono', 'Off White D', 'Frown', 'Cat Baseball Cap', 'Human', 'Heart Eye Patch']"
7883,7883,7,"['Dark Purple', 'Daydreaming', 'Laughing', 'Maroon Bob', 'Black Bomber', 'Human', 'Chill Headphones']"
7884,7884,9,"['Red Stripes Face Paint', 'Orange Samurai', 'Suspicious', 'Off White B', 'Guitar', 'Human', 'Growl', 'White Yukata', 'Red Panda Baseball Cap']"
7885,7885,9,"['Off White A', 'White T-Shirt', 'Pensive', 'Sakura', 'Red Panda Headphones', 'Hand Seal', 'Human', 'Green Samurai', 'Closed']"
7886,7886,8,"['420', 'Blonde Short Spiky', 'Coin', 'Distressed Beanie', 'Tired', 'Off White C', 'Suit with Turtleneck', 'Human']"
7887,7887,9,"['Cool Gray', 'Black Glasses', 'Relaxed', 'Red Panda Headband', 'Pink Hairband', 'Fan', 'Red Floral Kimono', 'Human', 'Determined']"
7888,7888,7,"['Toothpick', 'Dress Shirt', 'Off White D', 'Sakura Katana', 'Human', 'Indigo Ponytail', 'Closed']"
7889,7889,8,"['Yellow Kanzashi', 'Dark Blue', 'Pink Oversized Kimono', 'Orange Pixie', 'Gaiter', 'Sakura Katana', 'Human', 'Relaxed']"
7890,7890,7,"['Red Ninja Top', 'Dark Purple', 'Daydreaming', 'Lipstick', 'Blonde Pixie', 'Human', 'Chill Headphones']"
7891,7891,6,"['Meh', 'Hoodie with Bag', 'Off White B', 'Black Swept Back', 'Human', 'Closed']"
7892,7892,9,"['Toothpick', 'Dark Blue', 'Blonde Messy', 'Suspicious', 'Leather Katana', 'Suit with Turtleneck', 'Fox Fire', 'Human', 'Chiyogami']"
7893,7893,7,"['Sloth Kimono', 'Relaxed', 'Daydreaming', 'Violet Flowy', 'Off White C', 'Human', 'Shuriken']"
7894,7894,8,"['Silver Bangs', 'Grin', 'Off White B', 'Blue', 'Hand Seal', 'Bloody Bomber', 'IKZ Baseball Cap', 'Striking']"
7895,7895,8,"['Black Bucket Hat', 'Dark Blue', 'Indifferent', 'Black Glasses', 'Brown Blonde Long', 'Brown Yukata', 'Whistling', 'Human']"
7896,7896,9,"['Red', 'Hawaiian Shirt', 'Blonde Short Spiky', 'Beret', 'Not Bad', 'Human', 'Eye Patch', 'Tribal Tattoo', 'Closed']"
7897,7897,7,"['Brown Bangs', 'Off White D', 'Bubble Gum', 'Turquoise Kimono with Bow', 'Human', 'Relaxed', 'Banner']"
7898,7898,8,"['Rain Jacket', 'Square Stud', 'Off White D', 'Katana', 'Blue Spiky', 'Meditating', 'Human', 'Face Mask']"
7899,7899,9,"['Red', 'Golden Fishing Rod', 'Frog', 'Blue Short Spiky', 'Beret', 'Careless', 'Human', 'Kimono with Straw Hat', 'Chuckle']"
7900,7900,7,"['Umbrella', 'Maroon Yukata', 'Brown Spiky', 'Tired', 'Off White C', 'Human', 'Closed']"
7901,7901,7,"['Zanbato', '420', 'Pink Oversized Kimono', 'Off White A', 'Maroon Half Bun', 'Daydreaming', 'Human']"
7902,7902,8,"['Red Kimono', 'Chain', 'Brown Spiky', 'Red', 'Pout', 'Butterfly', 'Careless', 'Dark Purple']"
7903,7903,11,"['Full Bandana', 'Eye Patch', 'Brown Yukata', 'Pout', 'Off White C', 'Lightning Orb', 'Human', 'Ear Cuffs', 'Maroon Fluffy', 'Chill Headphones', 'Closed']"
7904,7904,7,"['Relaxed', 'Focused', 'Coin', 'Off White B', 'Blue Nightshade Half Bun', 'Human', 'Black Hoodie']"
7905,7905,7,"['Meh', 'Cool Gray', 'Red Kimono', 'Chain', 'Magenta Long', 'Tired', 'Human']"
7906,7906,9,"['Yellow Kanzashi', 'Alpine Jacket', 'Laughing', 'Monk Staff', 'Butterfly', 'Calm', 'Dark Purple', 'Silver Hairband', 'Blue']"
7907,7907,7,"['Laughing', 'Concerned', 'Beige Poncho', 'Off White C', 'Sakura Katana', 'Human', 'Indigo Ponytail']"
7908,7908,10,"['Toothpick', 'Off White A', 'Frog', 'Green Teal Long', 'Frog T-Shirt', 'Focused', 'Frog Headphones', 'Water Orb', 'Human', 'Frog Headband']"
7909,7909,7,"['Red Stripes Face Paint', 'Relaxed', 'Brown Disheveled', 'Kung Fu Shirt', 'Off White D', 'Meditating', 'Human']"
7910,7910,6,"['Off White A', 'Teal Bob', 'Lipstick', 'Turquoise Kimono with Bow', 'Human', 'Relaxed']"
7911,7911,7,"['Red', 'Bokken', 'Ruby', 'Laughing', 'Red Floral Kimono', 'Human', 'Green Ombre Flowy']"
7912,7912,8,"['Silver Flowy', 'Smile', 'Off White D', 'Ethereum', 'Blue Floral Kimono', 'Calm', 'Human', 'Banner']"
7913,7913,9,"['Bandaid', 'Cool Gray', 'Chill', 'Denim Jacket', 'Smoking', 'Distressed Beanie', 'Maroon Disheveled', 'Smoke', 'Human']"
7914,7914,7,"['Indigo Ponytail', 'Camo Tech Jacket', 'Off White D', 'Sakura Katana', 'Human', 'Sleep Bubble', 'Closed']"
7915,7915,9,"['Black Bucket Hat', 'Relaxed', 'Black Yukata', 'Black Blonde Half Bun', 'Beads', 'Leather Katana', 'Off White C', 'Careless', 'Human']"
7916,7916,9,"['Towel', 'Yellow Kanzashi', 'Round Purple Sunglasses', 'Blue Bob', 'Off White B', 'Blue Kimono with Bow', 'Frown', 'Calm', 'Human']"
7917,7917,9,"['Skull Ear Cuffs', 'Maroon Short Spiky', 'Fur Hoodie', 'Red Stripes Face Paint', 'Pout', 'Red', 'Off White B', 'Lantern', 'Human']"
7918,7918,9,"['Smirk', 'Red Spiked Ring', 'Off White A', 'Chef Headband', 'Tired', 'Lantern', 'Human', 'Green Samurai', 'White Layered Yukata']"
7919,7919,8,"['Stubble', 'Red Perfecto Jacket', 'Green Teal Long', 'Off White B', 'Straw Hat', 'Tired', 'Floorsweeper', 'Human']"
7920,7920,9,"['Cool Gray', 'Blonde Short Spiky', 'Red Spiked Ring', 'Suikan', 'Beads', 'Tired', 'Blue Bean', 'Human', 'Chuckle']"
7921,7921,6,"['Green Flowy', 'Off White D', 'Bubble Gum', 'Human', 'Amethyst', 'Blue Bikini']"
7922,7922,8,"['Indifferent', 'Off White A', 'Black Yukata', 'Scroll', 'Bat', 'Cat Mask', 'Blue Spiky', 'Human']"
7923,7923,8,"['Chain', 'Dark Blue', 'Black Blazer', 'Guitar', 'Tired', 'Human', 'Chuckle', 'Blonde Long']"
7924,7924,8,"['Indifferent', 'Relaxed', 'Off White A', 'Lantern', 'Cat Baseball Cap', 'Human', 'Black Hoodie', 'Teal Messy']"
7925,7925,7,"['Hand Wrap', 'Off White A', 'White Hoodie', 'Black Bangs', 'Human', 'Closed', 'Closed']"
7926,7926,8,"['Black Qipao', 'Red', 'Chewing', 'Off White C', 'Sleep Mask', 'Silver Hairband', 'Banner', 'Closed']"
7927,7927,7,"['Joyful', 'Eye Scar', 'Off White D', 'Brown Flowy', 'Azuki Sweater', 'Human', 'Closed']"
7928,7928,10,"['Cool Gray', 'Earth', 'Focused', 'Red', 'Coin', 'Maroon Disheveled', 'Black T-Shirt', 'Pointy Straw Hat', 'Ear Cuffs', 'Closed']"
7929,7929,8,"['Zen Headphones', 'Pink Oversized Kimono', 'Grass', 'Off White C', 'Indigo Bangs', 'Sakura Katana', 'Human', 'Closed']"
7930,7930,7,"['Red Stripes Face Paint', 'Off White A', 'Tongue Out', 'Camo Hoodie', 'Green Ponytail', 'Human', 'Amethyst']"
7931,7931,7,"['Toothpick', 'Hand Wrap', 'Off White A', 'Beige Poncho', 'Silver Bob', 'Human', 'Amethyst']"
7932,7932,6,"['Relaxed', 'Teal Long', 'Green Yukata', 'Off White C', 'Human', 'Determined']"
7933,7933,8,"['Red Stripes Face Paint', 'Cloud Poncho', 'Talisman', 'Off White D', 'Daydreaming', 'Human', 'Water', 'Smirk']"
7934,7934,8,"['Zen Headphones', 'Red Panda Headband', 'Off White D', 'Whistling', 'Suit with Turtleneck', 'Careless', 'Human', 'Blonde Long']"
7935,7935,7,"['Towel', 'Tongue Out', 'Off White D', 'Sloth Hoodie', 'Human', 'Blue Pink Ombre Flowy', 'Hopeful']"
7936,7936,9,"['Buzzcut', 'Broken Straw Hat', 'Dark Blue', 'Golden Floorsweeper', 'Green Yukata', 'Whistling', 'Fox Fire', 'Careless', 'Blue']"
7937,7937,8,"['Brown Long', 'Red Stripes Face Paint', 'Focused', 'Denim Jacket', 'Bubble Gum', 'Katana', 'Off White C', 'Human']"
7938,7938,8,"['Meh', 'Sake', 'Orange Short Spiky', 'Maroon Yukata', 'Off White D', 'Pensive', 'Human', 'Red Bandana']"
7939,7939,7,"['Red', 'Chill', 'Teal Long', 'Katana', 'White Hoodie', 'Human', 'Closed']"
7940,7940,7,"['Pierced Eyebrow', 'White Blazer', 'Bokken', 'Off White C', 'Blue Spiky', 'Smoking', 'Human']"
7941,7941,7,"['Indigo Messy', 'Chill', 'Off White D', 'Black T-Shirt', 'Cat Mask', 'Human', 'Face Mask']"
7942,7942,10,"['420', 'Curious', 'Silver Short Spiky', 'Eye Scar', 'Newsboy Cap', 'Off White B', 'Gloves', 'Human', 'Wireless Earbuds', 'Kimono with Straw Hat']"
7943,7943,7,"['Cool Gray', 'Pensive', 'Smoking', 'Human', 'Archer', 'Boombox', 'Black Disheveled']"
7944,7944,7,"['Smile', 'Black Qipao', 'Coin', 'Off White B', 'Blue Bun', 'Calm', 'Human']"
7945,7945,8,"['Indifferent', 'Green Yukata', 'Off White C', 'Blue Bean', 'Human', 'Growl', 'Black Fluffy', 'Dragon']"
7946,7946,7,"['Indifferent', 'Scroll', 'Off White B', 'Indigo Disheveled', 'Human', 'Red Bean', 'White Layered Yukata']"
7947,7947,7,"['Toothpick', 'Yellow Kanzashi', 'Cat T-Shirt', 'Daydreaming', 'Brown Flowy', 'Off White C', 'Human']"
7948,7948,9,"['Towel', 'Cool Gray', 'Bokken', 'Maroon Ponytail', 'Human', 'Archer', 'Face Mask', 'Seer Eyeband', 'Closed']"
7949,7949,8,"['Red Hoodie', 'Red', 'Silver Bangs', 'Eye Scar', 'Off White D', 'Fan', 'Chewing', 'Determined']"
7950,7950,9,"['Dress Shirt', 'Focused', 'Green Teal Long', 'Katana', 'Off White C', 'Koi Tattoo', 'Pointy Straw Hat', 'Human', 'Chuckle']"
7951,7951,9,"['Toothpick', 'Bean Juice', 'Bandage Top', 'Eye Scar', 'Blonde Hairband', 'Off White C', 'Human', 'IKZ Baseball Cap', 'Determined']"
7952,7952,8,"['Dark Blue', 'Joyful', 'Grin', 'Pink Hairband', 'Leather Katana', 'Human', 'Red Bandana', 'Light Kimono']"
7953,7953,8,"['Blonde Short Spiky', 'Blue Bomber', 'Off White C', 'Meditating', 'Blue Sunglasses', 'Smoking', 'Human', 'Frog Headband']"
7954,7954,9,"['Red', 'Brown Disheveled', 'Pout', 'Camo Hoodie', 'Sakura Katana', 'Human', 'Eye Patch', 'IKZ Baseball Cap', 'Closed']"
7955,7955,7,"['Red', 'Backwards Cap', 'Magenta Long', 'Careless', 'Human', 'Chuckle', 'Light Kimono']"
7956,7956,8,"['Silver Swept Back', 'Off White D', 'Coin', 'Ethereum', 'Gaiter', 'Black T-Shirt', 'Human', 'Bored']"
7957,7957,7,"['Zen Headphones', 'Off White D', 'Red', 'Red Floral Kimono', 'Human', 'Green Half Bun', 'Closed']"
7958,7958,7,"['Silver Flowy', 'Off White A', 'Full Bandana', 'Concerned', 'Blue Qipao', 'Chewing', 'Blue']"
7959,7959,7,"['Smile', 'Red', 'Lipstick Kiss', 'Ruby', 'Off White B', 'Maroon Bob', 'Blue Bikini']"
7960,7960,7,"['Dark Blue', 'Lavender Kimono with Bow', 'Boombox', 'Lipstick', 'Human', 'Silver Ponytail', 'Hopeful']"
7961,7961,9,"['Dress Shirt', 'Bokken', 'Laughing', 'Concerned', 'Maroon Bun', 'Off White C', 'Human', 'Cowboy Hat', 'Red Bandana']"
7962,7962,8,"['Relaxed', 'Black Qipao', 'Reading Glasses', 'Ethereum', 'Off White C', 'Blonde Pixie', 'Human', 'Hopeful']"
7963,7963,6,"['Red', 'Brown Long', 'Black Bomber', 'Meditating', 'Human', 'Chuckle']"
7964,7964,10,"['Orange Short Spiky', 'Relaxed', 'Suspicious', 'Black Yukata', 'Bat', 'Off White C', 'Human', 'Fur Bucket Hat', 'Red Panda', 'Red Fang Face Paint']"
7965,7965,9,"['Dark Blue', 'Red Spiked Ring', 'Silver Short Spiky', 'Suspicious', 'White T-Shirt', 'Leather Katana', 'Fox Fire', 'Bubble Gum', 'Blue']"
7966,7966,9,"['Toothpick', 'Sloth T-Shirt', 'Sloth Headband', 'Green Spiky', 'Off White D', 'Meditating', 'Monk Staff', 'Human', 'Chill Headphones']"
7967,7967,8,"['Toothpick', 'Sword', 'Silver Dreadlocks', 'Red', 'Sakura Katana', 'Off White D', 'Azuki Tech Jacket', 'Pierced Eyebrow']"
7968,7968,7,"['Bean Juice', 'Daydreaming', 'Off White B', 'Tank Top with Jacket', 'Gaiter', 'Violet Flowy', 'Human']"
7969,7969,6,"['Brown Messy', 'Off White A', 'Cat T-Shirt', 'Bubble Gum', 'Careless', 'Human']"
7970,7970,8,"['Black Yukata', 'Off White B', 'Maroon Disheveled', 'Frog Baseball Cap', 'Tired', 'Gloves', 'Human', 'Chuckle']"
7971,7971,9,"['Red', 'Purple Kanzashi', 'Ruby', 'Frown', 'Black Tech Jacket', 'Human', 'Banner', 'Indigo Ponytail', 'Red Fang Face Paint']"
7972,7972,7,"['Toothpick', 'Camo Hoodie', 'Tired', 'Bat', 'Off White C', 'Human', 'Indigo Fluffy']"
7973,7973,9,"['420', 'Magenta Flowy', 'Dark Blue', 'Black Qipao', 'Chill', 'Cat Beanie', 'Fox Fire', 'Human', 'Relaxed']"
7974,7974,8,"['Toothpick', 'Hook Sword', 'Buzzcut', 'Chill', 'Off White D', 'Round Blue Sunglasses', 'Human', 'Archer']"
7975,7975,6,"['Red', 'Tank Top with Jacket', 'Maroon Bob', 'Smoking', 'Human', 'Relaxed']"
7976,7976,8,"['Teal Bun', 'Reading Glasses', 'Joyful', 'Frown', 'Red Floral Kimono', 'Off White C', 'Hoop', 'Human']"
7977,7977,8,"['Red', 'Smirk', 'Teal Bob', 'Blue Floral Kimono', 'Lantern', 'Human', 'Water', 'Determined']"
7978,7978,6,"['Closed', 'Off White C', 'Human', 'Indigo Fluffy', 'Sleep Bubble', 'Tank Top']"
7979,7979,8,"['Yellow Jumpsuit', 'Wu', 'Brown Messy', 'Relaxed', 'Full Bandana', 'Off White D', 'Careless', 'Human']"
7980,7980,7,"['Umbrella', 'Black Qipao', 'Off White A', 'Red', 'Maroon Bob', 'Chewing', 'Hopeful']"
7981,7981,7,"['Indifferent', 'Blue Kimono', 'Green Fluffy', 'Off White C', 'Sakura Katana', 'Human', 'Face Mask']"
7982,7982,8,"['Dress Shirt', 'Off White D', 'Green Ponytail', 'Round Blue Sunglasses', 'Frown', 'Human', 'Golden Katana', 'Closed']"
7983,7983,9,"['Red', 'Maroon Disheveled', 'Green Yukata', 'Growl', 'Smoke', 'Dark Purple', 'Small Hoop', 'Shuriken', 'Determined']"
7984,7984,6,"['Off White A', 'Alpine Jacket', 'Pensive', 'Brown Samurai', 'Not Bad', 'Human']"
7985,7985,9,"['Meh', 'Closed', 'Off White C', 'Pointy Straw Hat', 'Human', 'Blonde Swept Back', 'Eye Patch', 'Boombox', 'Light Kimono']"
7986,7986,7,"['Sloth Kimono', 'Bean Juice', 'Off White D', 'Daydreaming', 'Blonde Bob', 'Lipstick', 'Human']"
7987,7987,6,"['Brown Bangs', 'Off White A', 'Joyful', 'Blue Floral Kimono', 'Whistling', 'Human']"
7988,7988,7,"['Red Hoodie', 'Green Spiky', 'Dark Purple', 'Floorsweeper', 'Human', 'Sleep Bubble', 'Closed']"
7989,7989,8,"['Black Glasses', 'Kung Fu Shirt', 'Green Teal Long', 'Suspicious', 'Dark Purple', 'Skateboard', 'Human', 'Closed']"
7990,7990,10,"['Zanbato', 'Brown Spiky', 'Closed', 'Off White B', 'Spiked Ring', 'Long Stubble', 'Smoke', 'Human', 'Light Kimono', 'Ji Eyeband']"
7991,7991,7,"['Tongue Out', 'Off White D', 'Daydreaming', 'Katana', 'Human', 'Silver Hairband', 'Frog Hoodie']"
7992,7992,8,"['Rain Jacket', 'Dark Blue', 'Closed', 'Pout', 'Round Blue Sunglasses', 'Indigo Swept Back', 'Human', 'Contract Tattoo']"
7993,7993,9,"['Fishing Rod', 'Curious', 'Wheat Straw', 'Frog Baseball Cap', 'Azuki Tech Jacket', 'Off White C', 'Koi Tattoo', 'Human', 'Blue Samurai']"
7994,7994,8,"['White', 'Spirit', 'Dark Blue', 'Horns', 'Cloud Poncho', 'Pout', 'Monk Staff', 'Spirit Spiky']"
7995,7995,7,"['Cool Gray', 'Sakura Katana', 'Maroon Bun', 'Lipstick', 'Vest', 'Human', 'Striking']"
7996,7996,8,"['Blonde Short Spiky', 'Shinai', 'Square Stud', 'Off White B', 'Black Bomber', 'Pierced Eyebrow', 'Human', 'Growl']"
7997,7997,7,"['Brown Long', 'Smirk', 'Curious', 'Off White A', 'Azuki Track Jacket', 'Floorsweeper', 'Human']"
7998,7998,7,"['Blonde Bun', 'Smile', 'Off White A', 'Beads', 'Blue Kimono with Bow', 'Human', 'Striking']"
7999,7999,8,"['Chain', 'Black Blazer', 'Coin', 'Off White C', 'Smoking', 'Human', 'Green Samurai', 'Closed']"
8000,8000,9,"['Zanbato', 'Smirk', 'Chill', 'Black Glasses', 'Black Yukata', 'Off White D', 'Powder Blue Disheveled', 'Human', 'Small Hoop']"
8001,8001,9,"['Brown Long', 'Fishing Rod', 'Dark Blue', 'Relaxed', 'Suspicious', 'Beads', 'Human', 'Cowboy Hat', 'Kimono with Straw Hat']"
8002,8002,8,"['Red', 'Blonde Bun', 'Reading Glasses', 'Scroll', 'White Hoodie', 'Human', 'Banner', 'Determined']"
8003,8003,7,"['Off White D', 'Laughing', 'Red', 'Brown Flowy', 'Blue Floral Kimono', 'Golden Bean', 'Human']"
8004,8004,8,"['Zanbato', 'Orange Short Spiky', 'Chill', 'Grass', 'Round Blue Sunglasses', 'Blue Bomber', 'Off White C', 'Human']"
8005,8005,7,"['Relaxed', 'Off White A', 'Pensive', 'Suikan', 'Lantern', 'Human', 'Purple Dreadlocks']"
8006,8006,8,"['Zanbato', 'Stubble', 'Red Kimono', 'Curious', 'Chain', 'Off White C', 'Indigo Disheveled', 'Human']"
8007,8007,8,"['420', 'Lavender Kimono with Bow', 'Guitar', 'Off White C', 'Cat Baseball Cap', 'Human', 'Indigo Ponytail', 'Closed']"
8008,8008,8,"['Wu', 'Blonde Messy', 'White T-Shirt', 'Bubble Gum', 'Katana', 'Off White C', 'Human', 'Determined']"
8009,8009,9,"['Spirit', 'Kanabo', 'Round Purple Sunglasses', 'Daydreaming', 'Grin', 'Tank Top with Jacket', 'Spirit Goddess', 'Dark Purple', 'Chill Headphones']"
8010,8010,8,"['White', 'Relaxed', 'Blonde Messy', 'Cat T-Shirt', 'Off White B', 'Bat', 'Human', 'Fur Bucket Hat']"
8011,8011,7,"['Fishing Rod', 'Blonde Short Spiky', 'Curious', 'Dark Blue', 'Hoshi Jacket', 'Human', 'Growl']"
8012,8012,7,"['Curious', 'Relaxed', 'Black Kimono', 'Off White B', 'Fan', 'Brown Samurai', 'Human']"
8013,8013,6,"['Relaxed', 'Blue Half Bun', 'Off White B', 'Suit with Turtleneck', 'Human', 'Determined']"
8014,8014,10,"['Dark Blue', 'Red Stripes Face Paint', 'Maroon Disheveled', 'Green Yukata', 'Lantern', 'Fox Fire', 'Human', 'Frog Headband', 'Closed', 'Tactical Knife']"
